seminar_id,university,discipline,condition,total_speakers,unique_speakers,speakers_from_db,urm_from_db,black_from_db,hispanic_from_db,female_from_db,pct_from_db,pct_urm_from_db,pct_black_from_db,pct_hispanic_from_db,pct_female_from_db,any_from_db,any_urm_from_db,any_black_from_db,any_hispanic_from_db,any_female_from_db
97b4bc-abdb40-4c,George Mason University,Mathematics,control,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
97bbac-0098cb-fc,"University of California, Santa Cruz",Physics,treatment,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9842ab-884d58-36,"University of California, Berkeley",Mathematics,treatment,7,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9874cf-ce5618-5e,Oregon State University,Physics,control,30,28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
988554-4c0175-a3,Florida State University,Chemistry,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9887a8-15e5a5-3f,Oregon State University,Mathematics,treatment,18,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
991e5a-a4de9a-5b,University of Illinois Urbana-Champaign,Chemistry,control,31,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
994e47-382084-10,Rice University,Mathematics,treatment,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
99643c-f7005c-63,"Graduate Center, CUNY",Mathematics,treatment,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
998a0a-27643d-a5,University of Pennsylvania,Mathematics,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
99ed4c-d932fe-68,University of Colorado Boulder,Mathematics,control,18,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9a0854-d090f0-23,Oklahoma State University-Stillwater,Chemistry,treatment,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9a38e8-b24e10-29,Northeastern University,Physics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9a8e4d-37d2aa-29,University of Michigan,Mathematics,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9ab20d-3feb9d-82,Baylor University,Mathematics,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9b0a83-311bc4-74,"University of California, San Diego",Mechanical Engineering,control,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9b11b5-fd84b9-6b,Auburn University,Mathematics,control,18,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9b1836-4fa550-a3,"University of California, Los Angeles",Mathematics,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9b4494-e6a770-22,New Jersey Institute of Technology,Mathematics,treatment,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9b6e32-7c4709-00,"University of California, Davis",Physics,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9b91c5-cdf862-34,Florida State University,Mechanical Engineering,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9b961d-1d6422-ee,University of Pennsylvania,Mathematics,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9bb845-14335d-15,Purdue University,Mechanical Engineering,treatment,8,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9bc45b-7e5f12-c5,Princeton University,Mathematics,control,29,27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9bc912-aec49e-62,Indiana University Bloomington,Mathematics,treatment,13,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9bd382-d00cff-19,University of Georgia,Chemistry,control,18,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9bf44a-1fbf46-ac,University of Virginia,Physics,control,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9c4f45-9106df-57,Ohio State University,Mathematics,treatment,17,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9c7aba-df7b87-40,Massachusetts Institute of Technology,Chemistry,treatment,15,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9c8930-de0b8f-5b,University of Utah,Physics,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9cb837-8982bd-b2,University of North Carolina at Chapel Hill,Chemistry,control,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9dde82-2cf9a0-89,"University of California, Irvine",Physics,treatment,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9e1636-773cc0-d6,University of Wisconsin-Madison,Mathematics,control,13,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9e7616-191888-ca,Texas A&M University,Mathematics,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9ec117-a13f2f-a7,University of Colorado Boulder,Physics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9eec13-bdb8fa-21,University of Michigan,Mathematics,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9f7851-d7e9fe-64,Washington State University,Mathematics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9f8c2c-63a362-7c,University of Michigan,Computer Science,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9f98e4-dab545-75,George Mason University,Mathematics,control,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9fba06-8ec63c-1d,University of Iowa,Mathematics,control,18,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a030d1-c9bb9f-01,Virginia Tech,Mechanical Engineering,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a09b69-ac54b3-f9,University of Oklahoma,Mathematics,treatment,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a0def1-6db309-2d,Princeton University,Chemistry,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a0e96a-89bd69-cd,University of Illinois Urbana-Champaign,Chemistry,control,22,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a14b0f-e0e173-7a,University of Massachusetts Amherst,Mathematics,control,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a1547d-8134c1-b4,University of Colorado Boulder,Mathematics,control,14,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a1a896-494645-f2,Auburn University,Mathematics,control,20,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a1ac90-07c9ce-ff,Carnegie Mellon University,Mathematics,treatment,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a1b047-9256cd-f3,University of New Mexico,Chemistry,control,28,28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a1b52a-496f63-f3,University of Pennsylvania,Mechanical Engineering,treatment,22,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a1e3a6-90a657-61,Case Western Reserve University,Physics,control,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a2237f-432669-4e,University of Georgia,Mathematics,treatment,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a23799-803c98-39,Massachusetts Institute of Technology,Physics,treatment,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a345dd-5d70f7-3d,University of Memphis,Mathematics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a36911-821b50-d5,Johns Hopkins University,Mathematics,control,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a36cf6-18d576-61,University of Oregon,Computer Science,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a3b69c-38deea-56,Northeastern University,Chemistry,control,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a3e1f0-566b71-c5,Auburn University,Mathematics,control,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a3e911-55a010-dd,Carnegie Mellon University,Computer Science,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a41714-3d989b-a0,Wayne State University,Computer Science,control,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a424e9-cbf2fe-e2,University of Alabama,Mathematics,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a43131-f167c3-e8,University of Georgia,Mathematics,treatment,76,64,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a47318-b1b4f9-4f,University of Texas at Dallas,Mathematics,treatment,10,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a4a3a6-a63ecd-6a,Brown University,Mathematics,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a4cc96-3a4fcd-87,Johns Hopkins University,Mechanical Engineering,control,25,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a4db6c-5f221e-51,University of Texas at Dallas,Chemistry,control,29,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a4f3b3-216f2e-9e,"Graduate Center, CUNY",Mathematics,treatment,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a50955-0eccf9-9b,"University of California, Riverside",Chemistry,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a515b8-c69bee-22,"University of California, Berkeley",Mathematics,treatment,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a5680d-f44328-c3,"University of California, San Diego",Mechanical Engineering,control,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a587a6-565588-70,Rutgers University-New Brunswick,Mathematics,control,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a5987b-0dc13f-94,California Institute of Technology,Chemistry,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a5a6ab-bdb564-e6,Florida State University,Chemistry,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a61434-2e4287-f4,Columbia University,Mathematics,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a66aec-c6eeaf-57,Rice University,Mathematics,treatment,20,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a67823-9e13a0-05,Tufts University,Mathematics,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a68b20-2b1a3e-b6,"Graduate Center, CUNY",Mathematics,treatment,7,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a692bb-accbaf-38,Louisiana State University,Chemistry,treatment,9,9,1,1,1,0,0,11.11111111111111,11.11111111111111,11.11111111111111,0.0,0.0,1,1,1,0,0
a6ae3c-9eebd9-3e,"University of California, Los Angeles",Mathematics,control,13,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a6dc14-dfb760-a7,University of Michigan,Mathematics,treatment,29,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a717e0-9977cf-a3,University at Buffalo,Mathematics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a73341-50e535-78,Temple University,Mathematics,control,17,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a7924a-b6a6a3-a6,Georgia Institute of Technology,Mechanical Engineering,control,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a7f0f5-de25f2-3b,Ohio State University,Mathematics,treatment,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a8463d-b804a0-55,Louisiana State University,Mathematics,treatment,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a881c1-febdd1-39,Louisiana State University,Mathematics,treatment,10,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a8ad26-62426b-bb,Kansas State University,Physics,treatment,16,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a8c68b-d20375-ee,"University of Maryland, College Park",Mathematics,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a94eed-d22c7a-3e,"University of California, Los Angeles",Mathematics,control,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a95938-ecfa92-b1,Georgia State University,Chemistry,control,23,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a98713-91c200-21,Wayne State University,Mathematics,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a9a63a-9b0ca5-79,George Mason University,Mathematics,control,8,8,1,0,0,0,0,12.5,0.0,0.0,0.0,0.0,1,0,0,0,0
a9c94f-989de5-4e,University of Pennsylvania,Chemistry,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a9dcf6-50da4f-67,Purdue University,Mathematics,treatment,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a9de72-b06fbc-62,University of South Florida,Chemistry,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
a9f288-c84ed6-9e,Northwestern University,Mathematics,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
aa03a2-594fb3-26,"University of California, Davis",Mathematics,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
aa51ec-d06624-43,North Carolina State University,Physics,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
aa6aa6-44abcc-dc,"University of California, Berkeley",Mathematics,treatment,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
aa7cf7-8fb7fe-93,"University of California, Irvine",Mathematics,control,6,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
aa9a1f-0ccbcd-fa,Massachusetts Institute of Technology,Mathematics,control,8,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
aaff07-b68a80-f2,Virginia Commonwealth University,Mechanical Engineering,treatment,25,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ab1a5b-0a633b-fc,University of Michigan,Mathematics,treatment,17,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ab4ac2-ac78c6-2b,Duke University,Mathematics,control,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ab4d7f-6506ca-f6,Massachusetts Institute of Technology,Chemistry,treatment,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ab4e9d-52f894-97,"University of Nevada, Reno",Mathematics,treatment,28,27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ab5b4e-4221d6-e8,"University of California, Los Angeles",Mathematics,control,28,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ab72ad-fe0769-8d,University of Utah,Computer Science,treatment,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ab89a7-a8e628-1a,Columbia University,Mathematics,treatment,22,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
abb873-dc3dd8-eb,University of Minnesota,Mathematics,treatment,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ac530a-4b1327-25,University of Kentucky,Physics,control,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ac90d5-0efae8-e0,Kansas State University,Mathematics,treatment,7,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ac954d-8f3d91-cf,University of South Carolina,Mathematics,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ac9f50-100f05-13,Michigan State University,Mathematics,control,15,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
acd58d-ff3e9f-9d,Michigan State University,Mathematics,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ad6384-8a3e57-ec,Massachusetts Institute of Technology,Physics,treatment,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
adf7f5-75af74-d9,"University of California, Irvine",Mathematics,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ae42f6-b61c0f-df,Kansas State University,Mathematics,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ae4ec7-9ec772-a7,University of Illinois Urbana-Champaign,Physics,treatment,21,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ae934f-104f9e-3e,University of Delaware,Physics,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
aeac91-ff22e5-0f,Kent State University,Physics,control,21,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
aed7a8-b70d7e-ce,New York University,Mathematics,control,14,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
aef5f9-0d5cd2-1d,University of Kansas,Chemistry,control,26,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
af1460-826c08-0e,Georgia Institute of Technology,Physics,treatment,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
af3844-951c38-71,University of Chicago,Mathematics,control,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
af45b1-443860-df,University of Nebraska-Lincoln,Physics,treatment,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
af51ae-d92723-a1,Emory University,Physics,control,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
af569e-da84d9-4a,University of Kentucky,Physics,control,19,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
af6b42-972c4b-19,Washington University in St. Louis,Chemistry,treatment,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
af89ff-7ede2e-96,University of Washington,Mathematics,treatment,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
afba9e-31642c-f5,University of Tennessee,Computer Science,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
afe312-a22bbc-f8,Vanderbilt University,Chemistry,treatment,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
aff408-0cd9a5-42,Stony Brook University,Computer Science,control,13,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
aff580-acc8c6-db,Massachusetts Institute of Technology,Mathematics,control,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b02679-21eb6a-dc,Stanford University,Chemistry,treatment,11,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b04b3f-df2ff3-a8,University of Wisconsin-Milwaukee,Physics,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b05863-83eaeb-5d,University of Wisconsin-Madison,Physics,control,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b07d29-39a9fe-38,Pennsylvania State University,Mathematics,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b08a08-4c30f0-4b,Ohio State University,Physics,treatment,21,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b0d500-f9450d-78,Washington University in St. Louis,Physics,control,21,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b0da10-512276-fb,California Institute of Technology,Computer Science,control,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b0ef3e-af0204-25,University of Illinois Urbana-Champaign,Physics,treatment,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b15db7-7882c3-ac,University of Illinois Urbana-Champaign,Physics,treatment,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b15f4a-3e1ccd-c0,Case Western Reserve University,Mathematics,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b18888-d6a9dc-51,Pennsylvania State University,Physics,control,8,8,1,1,1,0,0,12.5,12.5,12.5,0.0,0.0,1,1,1,0,0
b1f648-7ad346-5f,"University of California, Los Angeles",Chemistry,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b20aff-acb6d9-d4,"University of California, Los Angeles",Mathematics,control,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b2406c-f92ce3-46,Michigan State University,Chemistry,treatment,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b24f9f-2e9316-7c,University of Wisconsin-Madison,Physics,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b2a072-e7887b-4f,University of Minnesota,Mechanical Engineering,treatment,26,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b2cac7-ec74e5-79,Princeton University,Chemistry,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b2def7-84b75a-1c,University of Texas at Austin,Physics,treatment,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b2fa90-bb460d-1f,University of Delaware,Physics,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b313ae-e81dfc-f9,Brown University,Mathematics,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b327d5-21c725-3c,Michigan State University,Mathematics,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b34096-35a864-a4,Massachusetts Institute of Technology,Physics,treatment,25,25,1,1,0,1,0,4.0,4.0,0.0,4.0,0.0,1,1,0,1,0
b38af2-032c35-49,Temple University,Mathematics,control,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b397cb-18a17a-8b,Massachusetts Institute of Technology,Mathematics,control,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b3bd89-7da04f-e8,Boston University,Chemistry,treatment,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b3c3e0-7e1cba-22,University of Virginia,Mathematics,control,14,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b3daee-d4244e-89,University of Southern Mississippi,Chemistry,control,12,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b3ea91-dae8b5-33,California Institute of Technology,Mathematics,control,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b40cd7-211a41-df,University of Michigan,Mathematics,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b4948d-b66a2e-08,Texas Tech University,Mathematics,control,12,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b4b0f1-97c1eb-c4,"University of Maryland, College Park",Mathematics,control,12,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b4d92a-21f5c5-03,Johns Hopkins University,Computer Science,control,37,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b53ea0-de54ad-4f,University of Michigan,Computer Science,treatment,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b53fb6-d7b4f4-10,Wayne State University,Mechanical Engineering,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b56932-40061b-5f,University of North Texas,Chemistry,control,28,28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b59298-a43d5b-db,Stony Brook University,Mathematics,control,27,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b5e09b-b7c821-3a,Oregon State University,Mathematics,treatment,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b604a4-14f085-5d,University of Connecticut,Mathematics,treatment,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b617ce-939010-b5,University of Colorado Boulder,Mathematics,control,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b634ab-d0dd15-c4,University of Illinois Urbana-Champaign,Chemistry,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b6361f-a482ec-58,University of Michigan,Computer Science,treatment,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b6aa16-4a7d6e-fa,Oregon State University,Physics,control,9,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b6be6f-864927-7a,"University at Albany, SUNY",Mathematics,control,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b6d039-5603d4-f2,Emory University,Mathematics,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b72041-c46e1f-c4,University of South Carolina,Mathematics,control,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b75943-28abc3-cf,University of Pennsylvania,Chemistry,treatment,10,10,1,1,1,0,0,10.0,10.0,10.0,0.0,0.0,1,1,1,0,0
b75cef-76f2b7-79,University of Notre Dame,Chemistry,treatment,10,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b78c74-4137f2-14,Massachusetts Institute of Technology,Mathematics,control,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b79160-f421e2-a3,University of Southern California,Computer Science,control,11,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
b7940c-413458-a1,"University of California, Irvine",Mathematics,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
