seminar_id,university,discipline,department,condition,total_speakers,speakers_with_demographics,num_urm,num_black,num_hispanic,num_native_american,num_female,num_male,num_white,num_asian,pct_urm,pct_black,pct_hispanic,pct_native_american,pct_female,pct_male,pct_white,pct_asian,has_any_urm,has_any_black,has_any_hispanic,has_any_native_american,has_any_female,has_fall_speakers,has_spring_speakers,fall_total_speakers,fall_speakers_with_demographics,fall_num_urm,fall_num_black,fall_num_hispanic,fall_num_female,fall_pct_urm,fall_pct_black,fall_pct_hispanic,fall_pct_female,spring_total_speakers,spring_speakers_with_demographics,spring_num_urm,spring_num_black,spring_num_hispanic,spring_num_female,spring_pct_urm,spring_pct_black,spring_pct_hispanic,spring_pct_female,num_speakers_with_phd_year,pct_speakers_with_phd_year,mean_years_from_phd,median_years_from_phd,min_years_from_phd,max_years_from_phd,num_current_students,pct_current_students,treatment,department_std,bin_category,batch_number,total_faculty,urm_faculty,women_faculty,frac_urm_faculty,frac_women_faculty,dept_ranking,general_ranking,missing_dept_rank,num_recipients,total_peer_departments,total_urm_peer_faculty,bin_7_11,bin_1_3,bin_17_26,bin_3_5,bin_5_7,bin_0_1,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,disc_mathematics,disc_physics,disc_computer_science,disc_mechanical_engineering
078e81-afde7a-ca,Syracuse University,Physics,Syracuse University-Physics,treatment,13,13,2,2,0,0,4,9,7,4,15.384615384615385,15.384615384615385,0.0,0.0,30.76923076923077,69.23076923076923,53.84615384615385,30.76923076923077,1,1,0,0,1,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,12,12,2,2,0,4,16.666666666666664,16.666666666666664,0.0,33.33333333333333,10,76.92307692307693,9.5,6.0,1.0,33.0,0,0.0,1,Syracuse University-Physics,"(3,5]",7.0,31,1,8,0.03225806451612903,0.25806451612903225,62.0,63.0,0,2,40,34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
07a019-01ca44-a1,Brown University,Physics,Brown University-Physics,treatment,13,13,0,0,0,0,3,10,8,5,0.0,0.0,0.0,0.0,23.076923076923077,76.92307692307693,61.53846153846154,38.46153846153847,0,0,0,0,1,1,1,7,7,0,0,0,2,0.0,0.0,0.0,28.57142857142857,6,6,0,0,0,1,0.0,0.0,0.0,16.666666666666664,12,92.3076923076923,23.833333333333332,21.0,8.0,54.0,0,0.0,1,Brown University-Physics,"(1,3]",5.0,28,1,4,0.03571428571428571,0.14285714285714285,33.0,9.0,0,2,40,41,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
07b159-e11b6a-30,University of Tennessee,Chemistry,University of Tennessee-Chemistry,control,10,10,1,1,0,0,2,8,6,3,10.0,10.0,0.0,0.0,20.0,80.0,60.0,30.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10,10,1,1,0,2,10.0,10.0,0.0,20.0,10,100.0,13.9,11.0,8.0,45.0,0,0.0,0,University of Tennessee-Chemistry,"[0,1]",3.0,26,1,5,0.038461538461538464,0.19230769230769232,85.0,89.0,0,2,40,38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0827ad-65389c-d1,University of Michigan,Mathematics,University of Michigan-Mathematics,treatment,31,31,0,0,0,0,3,28,20,11,0.0,0.0,0.0,0.0,9.67741935483871,90.32258064516128,64.51612903225806,35.483870967741936,0,0,0,0,1,1,1,16,16,0,0,0,1,0.0,0.0,0.0,6.25,15,15,0,0,0,2,0.0,0.0,0.0,13.333333333333334,28,90.32258064516128,4.695652173913044,3.0,2.0,22.0,5,17.857142857142858,1,University of Michigan-Mathematics,"(17,26]",7.0,52,2,12,0.038461538461538464,0.23076923076923078,12.0,21.0,0,10,40,34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0829eb-fb5608-35,Cornell University,Computer Science,Cornell University-Computer Science,control,29,29,2,1,1,0,5,24,15,12,6.896551724137931,3.4482758620689653,3.4482758620689653,0.0,17.24137931034483,82.75862068965517,51.724137931034484,41.37931034482759,1,1,1,0,1,1,1,15,15,1,0,1,3,6.666666666666667,0.0,6.666666666666667,20.0,14,14,1,1,0,2,7.142857142857142,7.142857142857142,0.0,14.285714285714285,24,82.75862068965517,11.0,9.0,5.0,19.0,17,70.83333333333334,0,Cornell University-Computer Science,"(7,11]",2.0,66,2,16,0.030303030303030304,0.24242424242424243,6.0,13.0,0,8,40,34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
082a7c-cef7a5-58,Kent State University,Mathematics,Kent State University-Mathematics,control,7,7,0,0,0,0,0,7,7,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,0,0,1,1,2,2,0,0,0,0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0.0,0.0,0.0,0.0,6,85.71428571428571,25.5,23.0,21.0,32.0,0,0.0,0,Kent State University-Mathematics,"(3,5]",1.0,24,1,5,0.041666666666666664,0.20833333333333334,124.0,128.0,0,4,40,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
084aec-dcee6d-fb,Purdue University,Physics,Purdue University-Physics,control,13,13,1,0,1,0,3,10,7,5,7.6923076923076925,0.0,7.6923076923076925,0.0,23.076923076923077,76.92307692307693,53.84615384615385,38.46153846153847,1,0,1,0,1,1,1,4,4,1,0,1,1,25.0,0.0,25.0,25.0,9,9,0,0,0,2,0.0,0.0,0.0,22.22222222222222,12,92.3076923076923,12.909090909090908,9.0,2.0,35.0,1,8.333333333333332,0,Purdue University-Physics,"(5,7]",1.0,6,1,0,0.16666666666666666,0.0,39.0,45.0,0,1,40,46,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
086a11-532139-0c,"University of California, Los Angeles",Mathematics,"University of California, Los Angeles-Mathematics",control,15,15,1,0,1,0,3,12,7,7,6.666666666666667,0.0,6.666666666666667,0.0,20.0,80.0,46.666666666666664,46.666666666666664,1,0,1,0,1,1,1,5,5,1,0,1,0,20.0,0.0,20.0,0.0,10,10,0,0,0,3,0.0,0.0,0.0,30.0,14,93.33333333333333,2.857142857142857,2.0,1.0,6.0,7,50.0,0,"University of California, Los Angeles-Mathematics","(17,26]",6.0,51,2,6,0.0392156862745098,0.11764705882352941,7.0,16.0,0,2,40,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
08783c-af46b5-41,New York University,Mathematics,New York University-Mathematics,control,27,27,1,1,0,0,2,25,15,11,3.7037037037037033,3.7037037037037033,0.0,0.0,7.4074074074074066,92.5925925925926,55.55555555555556,40.74074074074074,1,1,0,0,1,1,1,15,15,0,0,0,1,0.0,0.0,0.0,6.666666666666667,12,12,1,1,0,1,8.333333333333332,8.333333333333332,0.0,8.333333333333332,26,96.29629629629629,10.15,7.5,2.0,28.0,6,23.076923076923077,0,New York University-Mathematics,"(7,11]",9.0,68,0,9,0.0,0.1323529411764706,9.0,35.0,0,10,40,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
089265-dd6228-06,University of Alabama in Huntsville,Mathematics,University of Alabama in Huntsville-Mathematics,control,1,1,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,100.0,28.0,28.0,28.0,28.0,0,0.0,0,University of Alabama in Huntsville-Mathematics,"[0,1]",10.0,10,1,1,0.1,0.1,140.0,129.0,0,2,40,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0895f9-067ce7-da,Purdue University,Physics,Purdue University-Physics,control,29,29,1,0,1,0,4,25,18,10,3.4482758620689653,0.0,3.4482758620689653,0.0,13.793103448275861,86.20689655172413,62.06896551724138,34.48275862068966,1,0,1,0,1,1,1,14,14,0,0,0,1,0.0,0.0,0.0,7.142857142857142,15,15,1,0,1,3,6.666666666666667,0.0,6.666666666666667,20.0,22,75.86206896551724,10.529411764705882,12.0,2.0,20.0,5,22.727272727272727,0,Purdue University-Physics,"(5,7]",1.0,6,1,0,0.16666666666666666,0.0,39.0,45.0,0,1,40,46,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
08af46-bd4f45-0b,University at Buffalo,Mathematics,University at Buffalo-Mathematics,control,7,7,0,0,0,0,0,7,5,2,0.0,0.0,0.0,0.0,0.0,100.0,71.42857142857143,28.57142857142857,0,0,0,0,0,1,1,6,6,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,7,100.0,19.714285714285715,21.0,3.0,42.0,0,0.0,0,University at Buffalo-Mathematics,"(3,5]",1.0,29,0,6,0.0,0.20689655172413793,102.0,71.0,0,2,40,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
08b2ad-871b53-22,University of North Carolina at Chapel Hill,Mathematics,University of North Carolina at Chapel Hill-Mathematics,treatment,5,5,0,0,0,0,0,5,0,5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0.0,0.0,0.0,0.0,4,80.0,12.666666666666666,9.0,6.0,23.0,1,25.0,1,University of North Carolina at Chapel Hill-Mathematics,"(5,7]",6.0,34,3,7,0.08823529411764706,0.20588235294117646,34.0,23.0,0,7,40,38,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
08de03-74568d-14,Colorado School of Mines,Physics,Colorado School of Mines-Physics,control,17,17,2,2,0,0,3,14,10,5,11.76470588235294,11.76470588235294,0.0,0.0,17.647058823529413,82.35294117647058,58.82352941176471,29.411764705882355,1,1,0,0,1,1,1,5,5,0,0,0,2,0.0,0.0,0.0,40.0,12,12,2,2,0,1,16.666666666666664,16.666666666666664,0.0,8.333333333333332,16,94.11764705882352,15.875,12.0,5.0,35.0,0,0.0,0,Colorado School of Mines-Physics,"[0,1]",1.0,18,0,1,0.0,0.05555555555555555,78.0,70.0,0,2,40,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
08f577-df1d13-90,University of Wisconsin-Madison,Mathematics,University of Wisconsin-Madison-Mathematics,control,25,25,0,0,0,0,7,18,17,8,0.0,0.0,0.0,0.0,28.000000000000004,72.0,68.0,32.0,0,0,0,0,1,1,1,12,12,0,0,0,5,0.0,0.0,0.0,41.66666666666667,13,13,0,0,0,2,0.0,0.0,0.0,15.384615384615385,20,80.0,14.210526315789474,10.0,2.0,39.0,1,5.0,0,University of Wisconsin-Madison-Mathematics,"(11,17]",5.0,58,4,11,0.06896551724137931,0.1896551724137931,19.0,38.0,0,15,40,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
091e6a-43893d-19,Rutgers University-New Brunswick,Mathematics,Rutgers University-New Brunswick-Mathematics,control,17,17,2,0,2,0,0,17,10,5,11.76470588235294,0.0,11.76470588235294,0.0,0.0,100.0,58.82352941176471,29.411764705882355,1,0,1,0,0,1,1,10,10,0,0,0,0,0.0,0.0,0.0,0.0,7,7,2,0,2,0,28.57142857142857,0.0,28.57142857142857,0.0,14,82.35294117647058,16.4,9.5,2.0,46.0,4,28.57142857142857,0,Rutgers University-New Brunswick-Mathematics,"(11,17]",5.0,59,1,6,0.01694915254237288,0.1016949152542373,29.0,40.0,0,14,40,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
09516c-97650f-f5,Duke University,Mathematics,Duke University-Mathematics,control,2,2,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,0,0,0,1,0.0,0.0,0.0,50.0,2,100.0,12.5,12.5,3.0,22.0,0,0.0,0,Duke University-Mathematics,"(3,5]",5.0,35,0,7,0.0,0.2,16.0,8.0,0,2,40,35,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0966b8-833dd9-cb,University of Houston,Mathematics,University of Houston-Mathematics,treatment,29,29,2,0,2,0,1,28,25,2,6.896551724137931,0.0,6.896551724137931,0.0,3.4482758620689653,96.55172413793103,86.20689655172413,6.896551724137931,1,0,1,0,1,1,1,11,11,0,0,0,1,0.0,0.0,0.0,9.090909090909092,18,18,2,0,2,0,11.11111111111111,0.0,11.11111111111111,0.0,29,100.0,12.620689655172415,12.0,4.0,23.0,0,0.0,1,University of Houston-Mathematics,"(7,11]",9.0,49,0,8,0.0,0.16326530612244897,97.0,102.0,0,7,40,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0981bb-fbb99c-8f,"University of California, Santa Cruz",Physics,"University of California, Santa Cruz-Physics",treatment,9,9,0,0,0,0,4,5,9,0,0.0,0.0,0.0,0.0,44.44444444444444,55.55555555555556,100.0,0.0,0,0,0,0,1,1,0,9,9,0,0,0,4,0.0,0.0,0.0,44.44444444444444,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9,100.0,22.555555555555557,16.0,7.0,58.0,0,0.0,1,"University of California, Santa Cruz-Physics","(1,3]",5.0,23,2,5,0.08695652173913043,0.21739130434782608,48.0,74.0,0,4,40,37,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
09adbe-115b9f-19,Princeton University,Mathematics,Princeton University-Mathematics,control,30,30,1,0,1,0,1,29,19,10,3.3333333333333335,0.0,3.3333333333333335,0.0,3.3333333333333335,96.66666666666667,63.33333333333333,33.33333333333333,1,0,1,0,1,1,1,13,13,1,0,1,0,7.6923076923076925,0.0,7.6923076923076925,0.0,17,17,0,0,0,1,0.0,0.0,0.0,5.88235294117647,28,93.33333333333333,16.291666666666668,13.0,1.0,45.0,4,14.285714285714285,0,Princeton University-Mathematics,"(17,26]",1.0,12,0,2,0.0,0.16666666666666666,2.0,1.0,0,2,40,35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
09b181-e94a8e-ed,University of Wisconsin-Madison,Chemistry,University of Wisconsin-Madison-Chemistry,treatment,4,4,0,0,0,0,2,2,4,0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0,0,0,0,1,1,1,2,2,0,0,0,1,0.0,0.0,0.0,50.0,2,2,0,0,0,1,0.0,0.0,0.0,50.0,4,100.0,22.25,20.0,10.0,39.0,0,0.0,1,University of Wisconsin-Madison-Chemistry,"(7,11]",3.0,39,0,10,0.0,0.2564102564102564,14.0,38.0,0,2,40,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0a3ef5-5c69a6-2b,University of Wisconsin-Madison,Physics,University of Wisconsin-Madison-Physics,control,30,30,3,3,0,0,5,25,22,5,10.0,10.0,0.0,0.0,16.666666666666664,83.33333333333334,73.33333333333333,16.666666666666664,1,1,0,0,1,1,1,10,10,2,2,0,0,20.0,20.0,0.0,0.0,20,20,1,1,0,5,5.0,5.0,0.0,25.0,27,90.0,23.85185185185185,22.0,6.0,46.0,0,0.0,0,University of Wisconsin-Madison-Physics,"(7,11]",10.0,54,0,8,0.0,0.14814814814814814,27.0,38.0,0,4,40,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0a7e6f-67877c-29,Princeton University,Mathematics,Princeton University-Mathematics,control,21,21,2,1,1,0,3,18,16,3,9.523809523809524,4.761904761904762,4.761904761904762,0.0,14.285714285714285,85.71428571428571,76.19047619047619,14.285714285714285,1,1,1,0,1,1,1,9,9,0,0,0,1,0.0,0.0,0.0,11.11111111111111,12,12,2,1,1,2,16.666666666666664,8.333333333333332,8.333333333333332,16.666666666666664,19,90.47619047619048,15.823529411764707,14.0,4.0,39.0,2,10.526315789473683,0,Princeton University-Mathematics,"(17,26]",1.0,12,0,2,0.0,0.16666666666666666,2.0,1.0,0,2,40,35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0a9d77-f684ff-8a,"University of California, Irvine",Physics,"University of California, Irvine-Physics",treatment,12,12,2,1,1,0,0,12,5,5,16.666666666666664,8.333333333333332,8.333333333333332,0.0,0.0,100.0,41.66666666666667,41.66666666666667,1,1,1,0,0,1,1,11,11,2,1,1,0,18.181818181818183,9.090909090909092,9.090909090909092,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,9,75.0,28.0,31.0,16.0,37.0,6,66.66666666666666,1,"University of California, Irvine-Physics","(5,7]",4.0,32,1,4,0.03125,0.125,37.0,34.0,0,2,40,44,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0ab2fa-d49365-83,Columbia University,Mathematics,Columbia University-Mathematics,treatment,25,25,2,0,2,0,2,23,18,5,8.0,0.0,8.0,0.0,8.0,92.0,72.0,20.0,1,0,1,0,1,1,1,11,11,1,0,1,1,9.090909090909092,0.0,9.090909090909092,9.090909090909092,14,14,1,0,1,1,7.142857142857142,0.0,7.142857142857142,7.142857142857142,24,96.0,12.8,12.5,1.0,36.0,4,16.666666666666664,1,Columbia University-Mathematics,"(11,17]",7.0,31,0,6,0.0,0.1935483870967742,11.0,12.0,0,17,40,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0ac71a-1f1cf9-c8,Cornell University,Mathematics,Cornell University-Mathematics,control,14,14,0,0,0,0,2,12,10,4,0.0,0.0,0.0,0.0,14.285714285714285,85.71428571428571,71.42857142857143,28.57142857142857,0,0,0,0,1,1,1,7,7,0,0,0,2,0.0,0.0,0.0,28.57142857142857,7,7,0,0,0,0,0.0,0.0,0.0,0.0,12,85.71428571428571,12.0,6.5,5.0,33.0,2,16.666666666666664,0,Cornell University-Mathematics,"(7,11]",7.0,44,2,7,0.045454545454545456,0.1590909090909091,15.0,13.0,0,10,40,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0ad6ec-dc61be-74,Virginia Tech,Mathematics,Virginia Tech-Mathematics,control,19,19,4,0,4,0,3,16,12,3,21.052631578947366,0.0,21.052631578947366,0.0,15.789473684210526,84.21052631578947,63.1578947368421,15.789473684210526,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,19,19,4,0,4,3,21.052631578947366,0.0,21.052631578947366,15.789473684210526,15,78.94736842105263,11.333333333333334,7.0,1.0,38.0,0,0.0,0,Virginia Tech-Mathematics,"(5,7]",6.0,52,3,14,0.057692307692307696,0.2692307692307692,55.0,50.0,0,2,40,31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0ae6a3-c63ba2-2a,Georgetown University,Physics,Georgetown University-Physics,control,19,19,1,1,0,0,7,12,13,5,5.263157894736842,5.263157894736842,0.0,0.0,36.84210526315789,63.1578947368421,68.42105263157895,26.31578947368421,1,1,0,0,1,1,1,7,7,0,0,0,2,0.0,0.0,0.0,28.57142857142857,12,12,1,1,0,5,8.333333333333332,8.333333333333332,0.0,41.66666666666667,15,78.94736842105263,14.533333333333333,12.0,4.0,41.0,0,0.0,0,Georgetown University-Physics,"[0,1]",4.0,13,1,4,0.07692307692307693,0.3076923076923077,80.0,22.0,0,2,40,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0b179f-1a779c-6d,Ohio State University,Mathematics,Ohio State University-Mathematics,treatment,10,10,0,0,0,0,2,8,6,4,0.0,0.0,0.0,0.0,20.0,80.0,60.0,40.0,0,0,0,0,1,1,1,9,9,0,0,0,2,0.0,0.0,0.0,22.22222222222222,1,1,0,0,0,0,0.0,0.0,0.0,0.0,8,80.0,7.2,6.0,1.0,15.0,3,37.5,1,Ohio State University-Mathematics,"(11,17]",5.0,80,5,10,0.0625,0.125,28.0,44.0,0,17,40,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0b2346-47908a-b7,Binghamton University,Mathematics,Binghamton University-Mathematics,control,17,17,1,1,0,0,2,15,6,10,5.88235294117647,5.88235294117647,0.0,0.0,11.76470588235294,88.23529411764706,35.294117647058826,58.82352941176471,1,1,0,0,1,1,1,10,10,0,0,0,1,0.0,0.0,0.0,10.0,7,7,1,1,0,1,14.285714285714285,14.285714285714285,0.0,14.285714285714285,14,82.35294117647058,12.333333333333334,11.0,6.0,21.0,5,35.714285714285715,0,Binghamton University-Mathematics,"(7,11]",7.0,28,1,4,0.03571428571428571,0.14285714285714285,104.0,67.0,0,9,40,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0b50a1-c7cfd7-82,Brandeis University,Physics,Brandeis University-Physics,treatment,12,12,0,0,0,0,4,8,10,2,0.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,83.33333333333334,16.666666666666664,0,0,0,0,1,1,1,6,6,0,0,0,2,0.0,0.0,0.0,33.33333333333333,6,6,0,0,0,2,0.0,0.0,0.0,33.33333333333333,11,91.66666666666666,18.1,18.5,3.0,42.0,1,9.090909090909092,1,Brandeis University-Physics,"(1,3]",9.0,14,0,4,0.0,0.2857142857142857,67.0,57.0,0,3,40,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0b98ab-7656c6-1d,University of Chicago,Chemistry,University of Chicago-Chemistry,treatment,12,12,0,0,0,0,3,9,8,4,0.0,0.0,0.0,0.0,25.0,75.0,66.66666666666666,33.33333333333333,0,0,0,0,1,1,0,12,12,0,0,0,3,0.0,0.0,0.0,25.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,100.0,21.083333333333332,14.0,7.0,46.0,0,0.0,1,University of Chicago-Chemistry,"(1,3]",3.0,38,0,8,0.0,0.21052631578947367,8.0,14.0,0,3,40,26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0bc297-6655d5-c0,"University of California, Riverside",Computer Science,"University of California, Riverside-Computer Science",control,1,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,100.0,32.0,32.0,32.0,32.0,0,0.0,0,"University of California, Riverside-Computer Science","(1,3]",9.0,43,0,6,0.0,0.13953488372093023,59.0,72.0,0,2,40,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0c5861-7c2846-26,Indiana University Bloomington,Chemistry,Indiana University Bloomington-Chemistry,control,2,2,0,0,0,0,1,1,2,0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,0,0,0,1,0.0,0.0,0.0,50.0,2,100.0,41.0,41.0,41.0,41.0,1,50.0,0,Indiana University Bloomington-Chemistry,"(5,7]",10.0,39,1,6,0.02564102564102564,0.15384615384615385,37.0,68.0,0,2,40,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c8b29-4d8ba9-d4,University of Michigan,Mechanical Engineering,University of Michigan-Mechanical Engineering,treatment,18,18,1,1,0,0,6,12,8,9,5.555555555555555,5.555555555555555,0.0,0.0,33.33333333333333,66.66666666666666,44.44444444444444,50.0,1,1,0,0,1,1,1,11,11,1,1,0,2,9.090909090909092,9.090909090909092,0.0,18.181818181818183,7,7,0,0,0,4,0.0,0.0,0.0,57.14285714285714,17,94.44444444444444,14.529411764705882,11.0,6.0,29.0,0,0.0,1,University of Michigan-Mechanical Engineering,"[0,1]",6.0,67,7,16,0.1044776119402985,0.23880597014925373,7.0,21.0,0,2,40,55,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0c9de2-68d4f1-d0,Tulane University,Mathematics,Tulane University-Mathematics,treatment,12,12,3,0,3,0,1,11,5,4,25.0,0.0,25.0,0.0,8.333333333333332,91.66666666666666,41.66666666666667,33.33333333333333,1,0,1,0,1,1,1,4,4,2,0,2,0,50.0,0.0,50.0,0.0,8,8,1,0,1,1,12.5,0.0,12.5,12.5,11,91.66666666666666,26.545454545454547,32.0,8.0,36.0,0,0.0,1,Tulane University-Mathematics,"(7,11]",10.0,23,1,4,0.043478260869565216,0.17391304347826086,77.0,69.0,0,7,40,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0cd47b-0e5d48-e0,"University of California, Santa Cruz",Mathematics,"University of California, Santa Cruz-Mathematics",treatment,7,7,2,0,2,0,2,5,2,3,28.57142857142857,0.0,28.57142857142857,0.0,28.57142857142857,71.42857142857143,28.57142857142857,42.857142857142854,1,0,1,0,1,1,1,1,1,1,0,1,0,100.0,0.0,100.0,0.0,6,6,1,0,1,2,16.666666666666664,0.0,16.666666666666664,33.33333333333333,7,100.0,5.0,5.0,1.0,9.0,1,14.285714285714285,1,"University of California, Santa Cruz-Mathematics","(1,3]",8.0,20,2,3,0.1,0.15,78.0,74.0,0,4,40,32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0cee9c-4400fb-97,Northeastern University,Mathematics,Northeastern University-Mathematics,treatment,14,14,0,0,0,0,3,11,9,5,0.0,0.0,0.0,0.0,21.428571428571427,78.57142857142857,64.28571428571429,35.714285714285715,0,0,0,0,1,1,1,7,7,0,0,0,2,0.0,0.0,0.0,28.57142857142857,7,7,0,0,0,1,0.0,0.0,0.0,14.285714285714285,11,78.57142857142857,21.8,12.5,2.0,51.0,1,9.090909090909092,1,Northeastern University-Mathematics,"(1,3]",10.0,38,4,7,0.10526315789473684,0.18421052631578946,54.0,53.0,0,4,40,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0d05ee-10e108-0d,Iowa State University,Mathematics,Iowa State University-Mathematics,control,20,20,3,1,2,0,1,19,15,2,15.0,5.0,10.0,0.0,5.0,95.0,75.0,10.0,1,1,1,0,1,1,1,11,11,1,1,0,0,9.090909090909092,9.090909090909092,0.0,0.0,9,9,2,0,2,1,22.22222222222222,0.0,22.22222222222222,11.11111111111111,17,85.0,12.833333333333334,16.0,1.0,19.0,5,29.411764705882355,0,Iowa State University-Mathematics,"(5,7]",2.0,28,0,3,0.0,0.10714285714285714,75.0,90.0,0,8,40,31,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0d091a-267479-aa,University of Georgia,Chemistry,University of Georgia-Chemistry,control,11,11,0,0,0,0,3,8,7,4,0.0,0.0,0.0,0.0,27.27272727272727,72.72727272727273,63.63636363636363,36.36363636363637,0,0,0,0,1,1,1,3,3,0,0,0,1,0.0,0.0,0.0,33.33333333333333,8,8,0,0,0,2,0.0,0.0,0.0,25.0,10,90.9090909090909,10.5,10.5,7.0,15.0,2,20.0,0,University of Georgia-Chemistry,"(5,7]",6.0,39,3,6,0.07692307692307693,0.15384615384615385,60.0,48.0,0,2,40,31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0d2528-e3e71f-da,Princeton University,Mathematics,Princeton University-Mathematics,control,12,12,0,0,0,0,3,9,8,4,0.0,0.0,0.0,0.0,25.0,75.0,66.66666666666666,33.33333333333333,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,12,0,0,0,3,0.0,0.0,0.0,25.0,11,91.66666666666666,14.2,13.5,5.0,33.0,1,9.090909090909092,0,Princeton University-Mathematics,"(17,26]",1.0,12,0,2,0.0,0.16666666666666666,2.0,1.0,0,2,40,35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
